Iter: 000274 | Node: EQ000003 | Priority: 0.001103 | AFIR: ['300', '7', '10']
Iter: 000275 | Node: EQ000035 | Priority: 0.000750 | AFIR: ['300', '7', '10']
Iter: 000276 | Node: EQ000037 | Priority: 0.000702 | AFIR: ['300', '7', '10']
Iter: 000277 | Node: EQ000038 | Priority: 0.000236 | AFIR: ['300', '1', '7']
Iter: 000278 | Node: EQ000038 | Priority: 0.000236 | AFIR: ['300', '1', '12']
Iter: 000279 | Node: EQ000035 | Priority: 0.000750 | AFIR: ['300', '5', '12']
Iter: 000280 | Node: EQ000005 | Priority: 0.000750 | AFIR: ['300', '4', '10']
Iter: 000281 | Node: EQ000034 | Priority: 0.001103 | AFIR: ['300', '5', '10']
Iter: 000282 | Node: EQ000008 | Priority: 0.001045 | AFIR: ['300', '7', '12']
Iter: 000283 | Node: EQ000007 | Priority: 0.000375 | AFIR: ['300', '1', '7']
Iter: 000284 | Node: EQ000007 | Priority: 0.000375 | AFIR: ['300', '1', '5']
Iter: 000285 | Node: EQ000005 | Priority: 0.000749 | AFIR: ['300', '4', '7']
Iter: 000286 | Node: EQ000031 | Priority: 0.000785 | AFIR: ['300', '4', '7']
Iter: 000287 | Node: EQ000034 | Priority: 0.001103 | AFIR: ['300', '4', '12']
Iter: 000288 | Node: EQ000037 | Priority: 0.000701 | AFIR: ['300', '4', '12']
Iter: 000289 | Node: EQ000003 | Priority: 0.001103 | AFIR: ['300', '5', '12']
Iter: 000290 | Node: EQ000033 | Priority: 0.001045 | AFIR: ['300', '1', '12']
Iter: 000291 | Node: EQ000036 | Priority: 0.000785 | AFIR: ['300', '1', '7']
Iter: 000292 | Node: EQ000035 | Priority: 0.000749 | AFIR: ['300', '7', '12']
Iter: 000293 | Node: EQ000036 | Priority: 0.000785 | AFIR: ['300', '7', '12']
Iter: 000294 | Node: EQ000037 | Priority: 0.000701 | AFIR: ['300', '4', '10']
Iter: 000295 | Node: EQ000003 | Priority: 0.001103 | AFIR: ['300', '4', '7']
Iter: 000296 | Node: EQ000032 | Priority: 0.000474 | AFIR: ['300', '4', '12']
Iter: 000297 | Node: EQ000039 | Priority: 0.000375 | AFIR: ['300', '5', '12']
Iter: 000298 | Node: EQ000003 | Priority: 0.001103 | AFIR: ['300', '4', '10']
Iter: 000299 | Node: EQ000031 | Priority: 0.000785 | AFIR: ['300', '5', '10']
Iter: 000300 | Node: EQ000006 | Priority: 0.000485 | AFIR: ['300', '1', '12']
Iter: 000301 | Node: EQ000039 | Priority: 0.000375 | AFIR: ['300', '4', '12']
